product,NBD,NBFD,NBMD,NBD-LOC,NBFD-LOC,NBMD-LOC,PBD,PBFD,PBMD,PBD-LOC,PBFD-LOC,PBMD-LOC
pmeal/porespy,37,4228,67952,1170405,1963547,1379879,63.793103448275865,92.67864971503727,96.66690376271427,50.45097043561624,84.63980557665334,93.94549866286131
ankitects/anki,7,153,2650,27166,55227,44294,46.666666666666664,81.38297872340425,93.21139641224059,37.30312392722279,75.83522142121524,91.405105346788
kennethreitz-archive/clint,1,2,34,432,432,288,100.0,100.0,100.0,100.0,100.0,100.0
bingads/bingads-python-sdk,33,1046,15572,360359,406237,212578,89.1891891891892,96.58356417359187,99.1026538534971,85.87173059325912,96.80422639926796,99.02040702251247
mpdavis/python-jose,1,234,4199,56738,68635,50781,20.0,89.31297709923665,96.37365159513426,64.6933400225762,78.2584404182297,94.62415682182387
jeltef/pylatex,0,0,28,0,0,377,0.0,0.0,96.55172413793103,0.0,0.0,97.92207792207792
smartbgp/yabgp,9,483,7497,79474,133692,96125,52.94117647058824,94.3359375,98.37291694003412,51.86345334351364,87.24524755770473,97.45921667629854
qutebrowser/qutebrowser,1,30,1048,367,10294,13340,33.33333333333333,66.66666666666666,91.68853893263342,1.7882375870974028,50.158358914388735,88.97485493230174
nchammas/flintrock,10,320,6478,72579,102233,76454,76.92307692307693,93.56725146198829,98.70486058205088,64.79457924902245,91.26805577874194,98.70126516911955
bigcommerce/bigcommerce-api-python,9,218,2860,84059,97503,47292,75.0,94.78260869565217,99.2710864283235,82.00558027003825,95.12116600327792,99.13634076806976
getpopper/popper,18,638,6485,117834,162801,103630,75.0,93.82352941176471,97.9607250755287,65.96023376099953,91.13152414858602,97.32252702360046
moogar0880/pytrakt,4,139,1398,7211,38998,30570,44.44444444444444,84.7560975609756,91.55206286836936,14.895067338676359,80.55440799801701,90.8226625865296
chebpy/chebpy,9,295,7614,150328,150328,95795,100.0,100.0,100.0,100.0,100.0,100.0
insarlab/mintpy,43,3146,43481,432823,1172371,892751,58.9041095890411,91.18840579710145,95.85969708326904,28.832204553887316,78.09668267408483,92.52619283773966
oasis-open/cti-stix-validator,18,331,4533,40196,82643,63211,56.25,83.37531486146096,94.31960049937578,36.207719677521055,74.44309327568347,91.32557971537962
buruzaemon/natto-py,0,26,1109,0,13829,12220,0.0,78.78787878787878,92.64828738512949,0.0,72.32740585774059,88.37142030662423
shivam5992/textstat,0,0,7,0,0,125,0.0,0.0,58.333333333333336,0.0,0.0,56.56108597285068
arm-doe/pyart,39,1977,38325,256632,813935,752857,67.24137931034483,86.52078774617068,94.1576787951748,21.521134792216124,68.25651067326923,90.04529432941787
timmyomahony/django-pagedown,3,957,10061,37949,168601,127838,60.0,96.18090452261306,99.27965265443063,20.089890733525326,89.25599271556835,99.02629846237268
allankp/pytest-testrail,8,155,2858,23738,64640,47759,72.72727272727273,93.37349397590361,99.2705800625217,34.10681187948102,92.87489762783949,99.10151062416999
kiminewt/pyshark,0,41,525,0,8399,7321,0.0,89.13043478260869,96.15384615384616,0.0,69.62612948686065,92.98869554172488
glotaran/pyglotaran,16,2029,35152,233676,795601,633345,57.14285714285714,90.37861915367483,95.14426460239268,22.029401949194245,75.00391234093742,91.19083923303197
wind-python/windpowerlib,6,458,9409,24744,179115,217075,54.54545454545454,77.89115646258503,89.6436737804878,7.296446137695946,52.81696370649084,85.1374671529984
django-mptt/django-mptt,2,849,8821,6933,127576,105315,40.0,94.01993355481729,98.31698617922426,4.388502414847355,80.75401472328952,97.80821917808218
lebigot/uncertainties,0,206,1789,0,27624,22953,0.0,91.55555555555556,96.54614139233675,0.0,68.5391028185788,96.77868195808912
zeromq/pyzmq,1,65,436,10186,10186,5734,100.0,100.0,100.0,100.0,100.0,100.0
pre-commit/pre-commit,5,206,3097,20995,59070,38074,55.55555555555556,95.81395348837209,99.0722968650032,33.69064621210905,94.78954378420013,98.98863843173959
pre-commit/pre-commit-hooks,1,31,805,14545,14566,11395,50.0,93.93939393939394,95.71938168846611,94.66935693829733,94.8060400937256,95.11686143572621
nutechsoftware/alarmdecoder,0,18,377,0,4829,4531,0.0,64.28571428571429,91.28329297820824,0.0,56.745005875440654,83.75231053604436
softlayer/softlayer-python,6,588,5205,20959,194398,80576,46.15384615384615,85.09406657018813,91.71806167400881,8.628511675394394,80.03079405855812,88.30246575342466
liminspace/django-mjml,2,852,8713,6933,141710,103423,50.0,94.56159822419534,97.18906860011155,4.391309855586521,89.75804408411452,96.08409669447593
galaxyproject/bioblend,12,416,4928,48390,102730,71299,66.66666666666666,96.07390300230946,99.03536977491962,43.182609161245416,91.67492124684318,98.88355708421169
galaxyproject/planemo,52,2648,38242,811725,966977,659883,68.42105263157895,94.94442452491933,97.85067294406632,77.76856970405358,92.64272780401812,97.46861618768104
pboardman/4scanner,5,73,882,32714,32714,22187,100.0,100.0,100.0,100.0,100.0,100.0
dominodatalab/python-domino,4,103,1958,11725,42763,36799,33.33333333333333,76.29629629629629,91.58091674462115,19.612926967983675,71.53156468502225,89.32446537369226
stellarcn/py-stellar-base,8,195,3998,25224,71982,60185,42.10526315789473,87.4439461883408,97.46465138956607,27.8103638368247,79.36273428886439,95.65777134955576
katholt/kleborate,1,561,8407,133985,295779,206658,50.0,98.24868651488616,99.71533625904401,43.40016843741902,95.80817569318477,99.48346659862996
katholt/kaptive,1,556,8289,133991,295049,205097,50.0,97.37302977232925,99.25757394324033,43.401268438680255,95.56985806184124,99.20288277830177
olofk/fusesoc,10,222,3100,39123,58140,44650,71.42857142857143,94.0677966101695,98.97828863346105,56.92853920812537,84.60049764998617,98.73512891955242
provenancelabs/image-match,15,1164,14275,241131,402914,343026,83.33333333333334,96.27791563275434,98.23824926020232,52.54131294995381,87.79306918611745,97.06506545028552
mjg59/python-broadlink,3,108,2709,20118,35164,26226,75.0,92.3076923076923,99.04936014625228,51.20256547300909,89.49632231299789,98.99966026197576
circus-tent/circus,0,75,1793,0,22892,25492,0.0,68.80733944954129,87.84909358157765,0.0,52.120853350333554,87.93983717400303
fffonion/xehentai,3,51,783,5685,24028,19602,50.0,68.0,84.19354838709677,16.883464005702066,71.35899263483012,85.48253456020235
robotika/osgar,5,435,6514,21301,140091,134931,35.714285714285715,82.5426944971537,92.73917995444191,9.759997800667131,64.18890436567575,88.3293292048259
grokzen/pykwalify,1,64,1150,14545,21039,16769,25.0,95.52238805970148,95.19867549668875,60.031367369680964,86.83395930496512,92.70274752612085
grokzen/redis-py-cluster,0,3,419,0,385,4214,0.0,37.5,87.84067085953879,0.0,5.879657910812462,81.42995169082126
panoptes/pocs,26,1007,13032,199824,287721,179806,86.66666666666667,97.10703953712633,99.35956084172004,65.5736844177835,94.41771786356537,98.81242203256635
camptocamp/anthem,2,230,1975,41583,41583,24624,100.0,100.0,100.0,100.0,100.0,100.0
camptocamp/marabunta,2,356,5263,14912,88697,65921,28.57142857142857,93.6842105263158,98.68741796362272,14.581011049183534,86.72826830937714,96.9412214526257
z411/trackma,1,59,1027,17319,17319,13269,100.0,100.0,100.0,100.0,100.0,100.0
nabla-c0d3/sslyze,2,130,3563,19120,42694,38014,25.0,78.3132530120482,95.01333333333334,30.917999385520933,69.03834025969826,91.7525524365813
magmax/python-inquirer,5,414,2874,158458,158458,38609,100.0,100.0,100.0,100.0,100.0,100.0
thread/django-lightweight-queue,1,872,9074,3861,135334,108022,16.666666666666664,94.06688241639698,98.42716129732075,2.3768190884243183,83.31117184999138,97.32851595231874
presslabs/gitfs,0,218,3723,0,45559,40122,0.0,90.45643153526972,97.53733298401886,0.0,79.4721509934237,96.13053166255361
arviz-devs/arviz,7,1474,28389,124070,608313,584889,30.434782608695656,84.18046830382639,92.5959750807267,12.840707744787958,62.957761347265226,87.95362986599939
lucyparsons/openoversight,64,4105,63938,803006,1563967,842017,64.64646464646465,95.22152632799813,98.50102447967217,46.72929392739032,91.01186496207856,97.39051884271865
yubico/yubikey-manager,7,270,4463,28909,58275,46794,53.84615384615385,83.33333333333334,93.85909568874868,35.464203346582266,71.48903282791107,91.6056536549078
wmayner/pyphi,3,974,16314,781,404374,357726,23.076923076923077,89.85239852398524,96.62402274342573,0.15146108555515045,78.42115878396724,94.77742039752223
juanifioren/django-oidc-provider,7,473,5421,74016,125549,79760,87.5,97.72727272727273,99.06798245614034,56.60706364623644,96.01924224115514,98.78989806408462
zalando-stups/pierone-cli,3,213,2993,31324,58122,48983,25.0,84.18972332015811,92.77743335399876,40.86094442995043,75.8178972084529,91.82648145023714
transtats/transtats,38,2323,29639,220644,513710,352931,62.295081967213115,92.6975259377494,97.95749743860924,37.093997552217125,86.36336126316357,97.00383693572859
pyqtgraph/pyqtgraph,0,198,3527,0,81652,87007,0.0,83.19327731092437,93.3068783068783,0.0,60.94115012874576,88.57838046952945
dib-lab/sourmash,12,1308,21994,184974,635550,452579,57.14285714285714,95.54419284149014,98.43358395989975,25.915470067627872,89.04266005752642,96.59366669583535
openwisp/netjsonconfig,3,73,1589,10142,23561,19585,60.0,92.40506329113924,98.75699192044748,35.42314274737173,82.29192134399777,97.44750721464823
pcubillos/mc3,8,1205,19889,129204,556114,421303,57.14285714285714,92.33716475095785,96.85886821856433,18.847617644441655,81.12306150522451,94.00014279530738
divio/divio-cli,6,225,3481,22836,69910,60973,42.857142857142854,87.54863813229572,95.71075061864174,25.077144394540046,76.77102665187837,94.14353210017602
igraph/python-igraph,0,43,585,0,8037,11833,0.0,57.333333333333336,78.1041388518024,0.0,34.679611650485434,70.41356739065753
librosa/librosa,10,1265,26339,48611,541085,506497,41.66666666666667,84.44592790387183,93.76646493414026,6.01518552524445,66.9545300431362,87.26718562090153
espressif/esptool,2,157,4308,19120,56226,46178,22.22222222222222,85.79234972677595,95.66955363091273,25.97049794898264,76.37119339327919,92.47621908481025
lablup/backend.ai-manager,41,1437,26710,148430,370585,341032,57.74647887323944,87.19660194174757,96.14484719772506,26.50142925245008,66.16608609795334,92.96224614965244
neuralensemble/elephant,2,823,11994,5061,328346,297291,28.57142857142857,88.87688984881208,95.08482638338354,1.1231117808012463,72.86490037126379,90.77920412350987
securityinnovation/pgpy,2,106,2941,19120,35200,29202,50.0,76.81159420289855,94.26282051282051,39.62201591511936,72.94429708222812,92.44357212953877
daavoo/pyntcloud,3,828,14845,8641,365445,369606,42.857142857142854,85.09763617677287,91.83420971234148,1.533783711824033,64.86675021033835,87.56879701474857
caktus/aws-web-stacks,21,1506,12584,345352,422461,166226,91.30434782608695,98.62475442043221,99.69893836159088,79.64062190121714,97.42250448530802,99.03482954613158
wookayin/gpustat,2,13,1144,7396,9646,12869,33.33333333333333,46.42857142857143,92.18372280419017,24.501424501424502,31.955211024978468,89.27506070065904
cartodb/carto-python,7,319,3123,80634,80715,52384,77.77777777777779,98.4567901234568,99.39528962444302,97.944756213104,98.04314554332775,99.57042387378824
pndurette/gtts,3,75,1288,6223,33062,27765,42.857142857142854,73.52941176470588,90.96045197740112,14.034731619305369,74.56472710870545,92.0498624142161
musculoskeletalatlasproject/mapclient,12,749,10584,94352,215424,147189,50.0,93.39152119700748,97.27047146401985,36.99802759794368,84.47370588073831,95.97801208943837
jacebrowning/gitman,5,66,1283,21427,21462,16313,71.42857142857143,92.95774647887323,98.6923076923077,98.73283568334715,98.89411114183024,99.20939001398771
jacebrowning/mine,4,47,928,6048,11147,10221,40.0,71.21212121212122,93.45417925478348,37.06336560853046,68.31106753278588,88.97110027855153
radical-cybertools/radical.entk,12,708,13000,305550,332046,233949,66.66666666666666,90.3061224489796,97.26898615787505,82.76450511945393,89.94149195514383,96.59769849167385
erdc/rapidpy,6,721,11795,17293,218529,249237,33.33333333333333,83.25635103926096,91.00378057248669,4.36931348744135,55.2143472559458,85.59550793323717
wagtail/django-modelcluster,2,849,8763,6933,130156,103489,40.0,93.60529217199559,96.87154543444616,4.319195594208677,81.08599765755439,95.18680671805154
wagtail/wagtailtrans,25,2363,21973,253969,408552,268653,78.125,95.3591606133979,98.13317850922245,55.04217525487204,88.54462861502185,97.33345893128222
wagtail/wagtail,8,1188,14446,29059,191837,182374,25.806451612903224,78.41584158415841,91.29747835429438,9.235575670126684,60.96992772738541,88.70115026385545
mdshw5/pyfaidx,2,69,1441,28536,28536,18880,100.0,100.0,100.0,100.0,100.0,100.0
shotgunsoftware/python-api,1,26,686,19077,19077,10098,100.0,100.0,100.0,100.0,100.0,100.0
onaio/onadata,68,4056,50490,584525,979420,669995,57.14285714285714,89.93348115299334,95.8628415196795,49.27830810228879,82.56988241998835,93.93274085165386
gabrielfalcao/sure,2,4,253,4162,4162,2769,100.0,100.0,100.0,100.0,100.0,100.0
geronimp/graftm,16,1863,37121,282253,1041894,771295,61.53846153846154,97.94952681388013,99.50143404722974,25.691524754169535,94.83635423616654,99.22566684763171
stamusnetworks/scirius,22,1808,18325,124860,373418,229533,52.38095238095239,88.32437713727406,94.7273197208581,25.549939634533143,76.41204035277988,92.66348009333646
yeatmanlab/pyafq,25,2569,46642,198278,980424,938380,42.3728813559322,87.02574525745257,94.30056003720104,13.923674628783703,68.84830780142343,91.19339164237124
sncosmo/sncosmo,1,1084,17121,4063,438378,422098,16.666666666666664,89.43894389438944,94.91628783678901,0.6496185110097786,70.09068757554633,92.0178848212281
amietn/vcsi,1,348,5734,367,139760,129221,16.666666666666664,92.5531914893617,97.58339006126616,0.1983451421653669,75.53328901643508,96.55247132663354
giuliorossetti/ndlib,14,2237,34994,209296,999843,792795,46.666666666666664,91.12016293279022,95.41649625085208,16.670888233616736,79.63970120864259,92.74658193699791
vortex-exoplanet/vip,6,125,1575,23757,23757,17133,100.0,100.0,100.0,100.0,100.0,100.0
aewallin/allantools,1,660,10128,3707,332150,275765,33.33333333333333,93.61702127659575,97.07658391641905,0.9392895150255918,84.16105001773678,94.90843511988959
nextstrain/augur,8,1758,26733,26139,784384,631455,29.629629629629626,92.09009952854898,96.5299342817939,2.689250098510156,80.69951984658135,94.04909071953054
missionpinball/mpf-mc,13,1010,12513,105042,302982,165480,76.47058823529412,88.83025505716799,94.73086531910062,28.114737205548966,81.09384158728544,94.04303201827668
missionpinball/mpf,1,59,1781,11815,20162,24331,16.666666666666664,71.08433734939759,90.59003051881994,30.05902406757238,51.29496768941129,87.73935307057084
aio-libs/aiopg,0,5,198,0,1287,1805,0.0,41.66666666666667,88.39285714285714,0.0,31.73076923076923,79.20140412461606
aio-libs/aiohttp,1,37,546,5459,18941,14826,12.5,72.54901960784314,85.57993730407524,22.73257266594487,78.87482301990507,86.54991243432575
aio-libs/aiomonitor,0,15,113,0,1603,1552,0.0,78.94736842105263,93.38842975206612,0.0,68.62157534246576,92.05219454329774
aio-libs/aiobotocore,4,171,4591,7807,55463,63468,23.52941176470588,69.23076923076923,87.19848053181386,7.356419316843345,52.26195524146055,86.22315206021003
aio-libs/janus,1,1,162,3072,3072,1687,100.0,100.0,100.0,100.0,100.0,100.0
aio-libs/sockjs,2,79,1778,10062,35406,29030,22.22222222222222,82.29166666666666,95.08021390374331,22.766766223187616,80.1113222916101,93.77826592583021
aio-libs/aioredis-py,1,1,175,3072,3072,1776,50.0,50.0,96.68508287292818,92.55799939740886,92.55799939740886,96.26016260162602
aio-libs/aiodocker,4,74,1885,7807,30520,29250,40.0,76.28865979381443,92.76574803149606,16.516459338241514,64.56799526106457,89.6057347670251
aio-libs/aiohttp-session,3,83,1814,10309,37678,29699,33.33333333333333,86.45833333333334,97.0053475935829,23.325640329441576,85.25205900986515,95.93939785502002
aio-libs/yarl,0,10,163,0,11176,8869,0.0,76.92307692307693,83.16326530612244,0.0,91.93813754524514,95.06913924322006
aio-libs/aiohttp-sse,7,93,1864,23234,42404,30866,77.77777777777779,96.875,99.67914438502675,52.57036835912753,95.94533441940447,99.70926476288926
aio-libs/aiohttp-devtools,5,425,4087,9996,151490,56499,26.31578947368421,86.73469387755102,93.86770785484612,5.304409197280933,80.38865038976476,90.58682058682058
geoscienceaustralia/eo-datasets,41,2437,51992,370524,1100173,933088,60.29411764705882,90.42671614100185,96.90779295819276,27.301483910851875,81.06453416959128,94.50035497589101
geoscienceaustralia/pyrate,3,143,911,26841,26841,14715,100.0,100.0,100.0,100.0,100.0,100.0
touilleman/godot-python,17,937,16773,391662,458022,238522,80.95238095238095,98.63157894736842,99.69093610698366,83.5080627106827,97.65698459097975,99.59081761321409
georgetown-ir-lab/quickumls,34,1549,23688,289422,603494,379099,87.17948717948718,98.53689567430025,99.08395030744134,45.96334646169483,95.84137974844366,98.84081398532115
bxlab/bx-python,0,222,3707,0,104015,95954,0.0,93.27731092436974,98.06878306878308,0.0,77.63182445796171,97.68696679087003
log2timeline/plaso,45,1488,19303,250754,402990,293660,66.17647058823529,89.04847396768402,95.24349928455123,50.52794054825216,81.20410745806701,93.42291956962976
log2timeline/dfvfs,28,655,9671,211838,236253,138698,87.5,96.46539027982327,99.37320180846692,85.53339766702871,95.39139247457271,99.14364956825071
